Coastline (Low Detail) N00.00.00.000 w000.00.00.000 N00.00.00.000 w000.00.00.000
N043.20.49.402 W003.02.30.001 N043.18.55.598 W003.00.30.200
N043.18.55.598 W003.00.30.200 N043.22.23.901 W003.02.10.600
N043.22.23.901 W003.02.10.600 N043.24.49.298 W002.58.15.200
N043.24.49.298 W002.58.15.200 N043.24.40.399 W002.56.48.001
N043.24.40.399 W002.56.48.001 N043.26.10.601 W002.56.50.999
N043.26.10.601 W002.56.50.999 N043.25.55.402 W002.48.21.200
N043.25.55.402 W002.48.21.200 N043.27.31.399 W002.45.60.199
N043.27.31.399 W002.45.60.199 N043.25.43.601 W002.44.14.999
N043.25.43.601 W002.44.14.999 N043.24.38.998 W002.41.49.600
N043.24.38.998 W002.41.49.600 N043.21.58.399 W002.41.15.100
N043.21.58.399 W002.41.15.100 N043.24.20.902 W002.41.25.699
N043.24.20.902 W002.41.25.699 N043.24.58.499 W002.38.45.100
N043.24.58.499 W002.38.45.100 N043.23.31.498 W002.37.90.001
N043.23.31.498 W002.37.90.001 N043.23.28.499 W002.33.45.299
N043.23.28.499 W002.33.45.299 N043.22.25.500 W002.32.48.199
N043.22.25.500 W002.32.48.199 N043.22.43.499 W002.30.39.099
N043.22.43.499 W002.30.39.099 N043.20.13.498 W002.27.42.001
N043.20.13.498 W002.27.42.001 N043.17.49.499 W002.21.24.098
N043.17.49.499 W002.21.24.098 N043.18.19.400 W002.15.27.101
N043.18.19.400 W002.15.27.101 N043.17.53.998 W002.15.13.601
N043.17.53.998 W002.15.13.601 N043.18.40.601 W002.13.42.398
N043.18.40.601 W002.13.42.398 N043.17.22.499 W002.10.39.000
N043.17.22.499 W002.10.39.000 N043.17.34.400 W002.08.90.200
N043.17.34.400 W002.08.90.200 N043.16.31.400 W002.07.50.902
N043.16.31.400 W002.07.50.902 N043.18.70.402 W002.06.39.099
N043.18.70.402 W002.06.39.099 N043.19.19.498 W002.02.60.000
N043.19.19.498 W002.02.60.000 N043.19.10.099 W001.59.27.200
N043.19.10.099 W001.59.27.200 N043.20.13.200 W001.58.18.401
N043.20.13.200 W001.58.18.401 N043.20.10.201 W001.55.51.200
N043.20.10.201 W001.55.51.200 N043.19.22.101 W001.54.57.398
N043.19.22.101 W001.54.57.398 N043.20.16.199 W001.55.33.100
N043.20.16.199 W001.55.33.100 N043.23.37.201 W001.47.48.001
N043.23.37.201 W001.47.48.001 N043.20.52.199 W001.46.57.100
N043.20.52.199 W001.46.57.100 N043.21.56.699 W001.46.22.799
N043.21.56.699 W001.46.22.799 N043.22.31.299 W001.47.21.098
N043.22.31.299 W001.47.21.098 N043.23.25.198 W001.40.00.299
N043.23.25.198 W001.40.00.299 N043.25.49.299 W001.36.18.202
N043.25.49.299 W001.36.18.202 N043.31.46.401 W001.31.21.202
N043.31.46.401 W001.31.21.202 N043.31.29.899 W001.29.37.701
N043.31.29.899 W001.29.37.701 N043.31.59.801 W001.31.19.700
N043.31.59.801 W001.31.19.700 N043.38.50.701 W001.26.46.600
N043.38.50.701 W001.26.46.600 N044.12.35.899 W001.18.40.702
N044.12.35.899 W001.18.40.702 N044.12.36.000 W001.17.10.701
N044.12.36.000 W001.17.10.701 N044.12.53.899 W001.17.58.700
N044.12.53.899 W001.17.58.700 N044.27.39.100 W001.15.13.701
N044.27.39.100 W001.15.13.701 N044.32.35.902 W001.15.31.600
N044.32.35.902 W001.15.31.600 N044.36.38.998 W001.12.16.498
N044.36.38.998 W001.12.16.498 N044.39.46.598 W001.11.30.001
N044.39.46.598 W001.11.30.001 N044.39.46.501 W001.08.36.200
N044.39.46.501 W001.08.36.200 N044.38.25.400 W001.08.39.001
N044.38.25.400 W001.08.39.001 N044.39.15.098 W001.00.58.798
N044.39.15.098 W001.00.58.798 N044.39.20.901 W001.02.10.702
N044.39.20.901 W001.02.10.702 N044.40.55.599 W001.01.24.200
N044.40.55.599 W001.01.24.200 N044.41.47.799 W001.04.10.700
N044.41.47.799 W001.04.10.700 N044.41.19.399 W001.02.12.098
N044.41.19.399 W001.02.12.098 N044.41.52.400 W001.02.00.099
N044.41.52.400 W001.02.00.099 N044.45.25.499 W001.07.20.999
N044.45.25.499 W001.07.20.999 N044.46.19.499 W001.10.30.299
N044.46.19.499 W001.10.30.299 N044.44.47.900 W001.10.13.699
N044.44.47.900 W001.10.13.699 N044.40.59.998 W001.14.40.700
N044.40.59.998 W001.14.40.700 N044.37.23.999 W001.14.34.598
N044.37.23.999 W001.14.34.598 N044.37.44.900 W001.15.40.499
N044.37.44.900 W001.15.40.499 N045.18.56.902 W001.09.43.599
N045.18.56.902 W001.09.43.599 N045.28.38.999 W001.09.40.499
N045.28.38.999 W001.09.40.499 N045.33.34.499 W001.05.45.099
N045.33.34.499 W001.05.45.099 N045.34.70.399 W001.04.60.099
N045.34.70.399 W001.04.60.099 N045.32.38.900 W001.02.37.499
N045.32.38.900 W001.02.37.499 N045.32.30.001 W001.04.70.399
N045.32.30.001 W001.04.70.399 N045.30.43.402 W001.04.00.199
N045.30.43.402 W001.04.00.199 N045.27.13.399 W000.58.33.200
N045.27.13.399 W000.58.33.200 N045.26.37.399 W000.56.60.000
N045.26.37.399 W000.56.60.000 N045.24.34.402 W000.54.27.101
N045.24.34.402 W000.54.27.101 N045.20.41.899 W000.48.13.399
N045.20.41.899 W000.48.13.399 N045.16.51.100 W000.45.49.600
N045.16.51.100 W000.45.49.600 N045.10.41.999 W000.44.19.701
N045.10.41.999 W000.44.19.701 N045.02.55.399 W000.39.90.100
N045.02.55.399 W000.39.90.100 N045.00.70.402 W000.34.21.000
N045.00.70.402 W000.34.21.000 N045.02.37.399 W000.36.36.000
N045.02.37.399 W000.36.36.000 N045.00.29.901 W000.30.25.700
N045.00.29.901 W000.30.25.700 N045.02.40.498 W000.32.35.901
N045.02.40.498 W000.32.35.901 N045.02.40.499 W000.35.48.299
N045.02.40.499 W000.35.48.299 N045.04.54.001 W000.38.40.700
N045.04.54.001 W000.38.40.700 N045.23.30.098 W000.44.25.501
N045.23.30.098 W000.44.25.501 N045.28.19.402 W000.47.45.100
N045.28.19.402 W000.47.45.100 N045.33.70.402 W000.55.12.201
N045.33.70.402 W000.55.12.201 N045.33.43.499 W000.58.21.000
N045.33.43.499 W000.58.21.000 N045.37.28.401 W001.01.39.000
N045.37.28.401 W001.01.39.000 N045.37.70.399 W001.02.39.299
N045.37.70.399 W001.02.39.299 N045.38.52.501 W001.07.60.099
N045.38.52.501 W001.07.60.099 N045.41.46.499 W001.12.50.900
N045.41.46.499 W001.12.50.900 N045.41.39.098 W001.14.40.801
N045.41.39.098 W001.14.40.801 N045.40.22.501 W001.13.60.200
N045.40.22.501 W001.13.60.200 N045.41.33.101 W001.14.16.699
N045.41.33.101 W001.14.16.699 N045.47.21.001 W001.14.25.799
N045.47.21.001 W001.14.25.799 N045.48.13.500 W001.09.15.199
N045.48.13.500 W001.09.15.199 N045.47.40.402 W001.07.23.998
N045.47.40.402 W001.07.23.998 N045.49.38.899 W001.08.25.598
N045.49.38.899 W001.08.25.598 N045.51.15.098 W001.10.52.601
N045.51.15.098 W001.10.52.601 N045.52.16.298 W001.06.24.098
N045.52.16.298 W001.06.24.098 N045.54.50.900 W001.04.37.599
N045.54.50.900 W001.04.37.599 N045.57.10.501 W001.05.57.199
N045.57.10.501 W001.05.57.199 N045.58.20.899 W000.59.58.700
N045.58.20.899 W000.59.58.700 N045.57.31.399 W001.04.45.098
N045.57.31.399 W001.04.45.098 N045.58.55.600 W001.05.12.001
N045.58.55.600 W001.05.12.001 N046.00.11.998 W001.07.28.700
N046.00.11.998 W001.07.28.700 N045.59.49.402 W001.03.42.098
N045.59.49.402 W001.03.42.098 N046.02.80.998 W001.03.28.598
N046.02.80.998 W001.03.28.598 N046.03.15.001 W001.05.31.600
N046.03.15.001 W001.05.31.600 N046.05.43.400 W001.06.20.902
N046.05.43.400 W001.06.20.902 N046.06.24.001 W001.08.46.499
N046.06.24.001 W001.08.46.499 N046.07.31.400 W001.07.47.999
N046.07.31.400 W001.07.47.999 N046.08.21.001 W001.10.34.500
N046.08.21.001 W001.10.34.500 N046.09.24.001 W001.09.70.401
N046.09.24.001 W001.09.70.401 N046.08.46.601 W001.12.36.202
N046.08.46.601 W001.12.36.202 N046.09.58.499 W001.13.39.000
N046.09.58.499 W001.13.39.000 N046.09.45.000 W001.14.34.501
N046.09.45.000 W001.14.34.501 N046.11.12.098 W001.12.25.498
N046.11.12.098 W001.12.25.498 N046.12.46.501 W001.12.12.099
N046.12.46.501 W001.12.12.099 N046.15.42.001 W001.06.37.699
N046.15.42.001 W001.06.37.699 N046.18.26.999 W001.07.43.601
N046.18.26.999 W001.07.43.601 N046.19.00.001 W001.06.40.701
N046.19.00.001 W001.06.40.701 N046.19.37.600 W001.07.18.300
N046.19.37.600 W001.07.18.300 N046.18.34.499 W001.08.39.098
N046.18.34.499 W001.08.39.098 N046.18.25.498 W001.11.00.100
N046.18.25.498 W001.11.00.100 N046.15.58.399 W001.12.36.101
N046.15.58.399 W001.12.36.101 N046.20.40.499 W001.18.54.201
N046.20.40.499 W001.18.54.201 N046.17.22.401 W001.17.33.100
N046.17.22.401 W001.17.33.100 N046.20.40.499 W001.21.30.200
N046.20.40.499 W001.21.30.200 N046.20.31.499 W001.28.00.001
N046.20.31.499 W001.28.00.001 N046.24.13.298 W001.30.39.099
N046.24.13.298 W001.30.39.099 N046.25.13.400 W001.39.90.201
N046.25.13.400 W001.39.90.201 N046.25.50.901 W001.37.52.601
N046.25.50.901 W001.37.52.601 N046.26.22.402 W001.38.27.301
N046.26.22.402 W001.38.27.301 N046.26.31.402 W001.41.21.098
N046.26.31.402 W001.41.21.098 N046.29.52.501 W001.47.39.098
N046.29.52.501 W001.47.39.098 N046.29.34.400 W001.48.45.100
N046.29.34.400 W001.48.45.100 N046.37.45.001 W001.52.40.400
N046.37.45.001 W001.52.40.400 N046.44.43.400 W002.01.30.299
N046.44.43.400 W002.01.30.299 N046.49.14.999 W002.08.40.402
N046.49.14.999 W002.08.40.402 N046.53.11.800 W002.09.19.501
N046.53.11.800 W002.09.19.501 N046.53.49.401 W002.06.56.998
N046.53.49.401 W002.06.56.998 N046.54.46.400 W002.07.00.300
N046.54.46.400 W002.07.00.300 N046.58.50.999 W002.02.16.598
N046.58.50.999 W002.02.16.598 N047.00.35.899 W002.01.58.598
N047.00.35.899 W002.01.58.598 N047.01.45.001 W001.59.19.500
N047.01.45.001 W001.59.19.500 N047.03.90.000 W001.59.52.598
N047.03.90.000 W001.59.52.598 N047.06.49.399 W002.06.21.301
N047.06.49.399 W002.06.21.301 N047.07.59.999 W002.15.40.500
N047.07.59.999 W002.15.40.500 N047.10.14.901 W002.10.70.601
N047.10.14.901 W002.10.70.601 N047.16.40.501 W002.10.18.199
N047.16.40.501 W002.10.18.199 N047.17.31.402 W002.03.51.001
N047.17.31.402 W002.03.51.001 N047.16.49.299 W001.59.51.299
N047.16.49.299 W001.59.51.299 N047.17.19.500 W002.00.33.199
N047.17.19.500 W002.00.33.199 N047.16.52.399 W001.57.56.998
N047.16.52.399 W001.57.56.998 N047.17.33.100 W001.57.24.098
N047.17.33.100 W001.57.24.098 N047.18.58.499 W002.01.60.100
N047.18.58.499 W002.01.60.100 N047.17.25.501 W002.10.18.098
N047.17.25.501 W002.10.18.098 N047.17.55.399 W002.10.56.899
N047.17.55.399 W002.10.56.899 N047.16.10.498 W002.12.30.100
N047.16.10.498 W002.12.30.100 N047.13.58.400 W002.18.30.099
N047.13.58.400 W002.18.30.099 N047.16.40.400 W002.22.38.999
N047.16.40.400 W002.22.38.999 N047.16.28.401 W002.25.32.998
N047.16.28.401 W002.25.32.998 N047.15.29.999 W002.25.10.599
N047.15.29.999 W002.25.10.599 N047.15.25.401 W002.26.30.001
N047.15.25.401 W002.26.30.001 N047.17.22.401 W002.32.42.298
N047.17.22.401 W002.32.42.298 N047.18.70.402 W002.31.45.098
N047.18.70.402 W002.31.45.098 N047.17.10.499 W002.29.51.100
N047.17.10.499 W002.29.51.100 N047.17.42.000 W002.28.19.401
N047.17.42.000 W002.28.19.401 N047.18.50.900 W002.30.10.699
N047.18.50.900 W002.30.10.699 N047.18.55.400 W002.28.54.098
N047.18.55.400 W002.28.54.098 N047.18.70.402 W002.30.56.999
N047.18.70.402 W002.30.56.999 N047.20.30.001 W002.30.28.400
N047.20.30.001 W002.30.28.400 N047.22.32.999 W002.33.31.702
N047.22.32.999 W002.33.31.702 N047.25.19.401 W002.28.20.999
N047.25.19.401 W002.28.20.999 N047.24.47.999 W002.25.58.501
N047.24.47.999 W002.25.58.501 N047.25.35.900 W002.27.25.498
N047.25.35.900 W002.27.25.498 N047.26.52.400 W002.27.21.100
N047.26.52.400 W002.27.21.100 N047.27.00.000 W002.29.43.598
N047.27.00.000 W002.29.43.598 N047.29.41.999 W002.29.58.700
N047.29.41.999 W002.29.58.700 N047.29.34.501 W002.24.30.100
N047.29.34.501 W002.24.30.100 N047.30.22.500 W002.23.24.000
N047.30.22.500 W002.23.24.000 N047.29.58.600 W002.26.39.098
N047.29.58.600 W002.26.39.098 N047.30.58.298 W002.30.60.199
N047.30.58.298 W002.30.60.199 N047.31.37.599 W002.29.53.999
N047.31.37.599 W002.29.53.999 N047.31.19.401 W002.32.45.099
N047.31.19.401 W002.32.45.099 N047.30.31.499 W002.33.30.099
N047.30.31.499 W002.33.30.099 N047.31.10.498 W002.35.42.000
N047.31.10.498 W002.35.42.000 N047.30.13.399 W002.38.20.900
N047.30.13.399 W002.38.20.900 N047.31.43.399 W002.36.15.098
N047.31.43.399 W002.36.15.098 N047.32.34.400 W002.37.50.998
N047.32.34.400 W002.37.50.998 N047.31.52.399 W002.37.90.001
N047.31.52.399 W002.37.90.001 N047.31.58.501 W002.38.39.199
N047.31.58.501 W002.38.39.199 N047.30.58.399 W002.37.36.199
N047.30.58.399 W002.37.36.199 N047.31.37.498 W002.40.57.201
N047.31.37.498 W002.40.57.201 N047.31.20.999 W002.40.10.599
N047.31.20.999 W002.40.10.599 N047.29.40.402 W002.41.30.098
N047.29.40.402 W002.41.30.098 N047.30.19.400 W002.44.12.299
N047.30.19.400 W002.44.12.299 N047.29.13.498 W002.49.00.400
N047.29.13.498 W002.49.00.400 N047.29.55.399 W002.51.30.100
N047.29.55.399 W002.51.30.100 N047.31.52.399 W002.52.14.999
N047.31.52.399 W002.52.14.999 N047.32.40.402 W002.54.17.999
N047.32.40.402 W002.54.17.999 N047.32.42.000 W002.53.34.799
N047.32.42.000 W002.53.34.799 N047.32.31.402 W002.54.47.999
N047.32.31.402 W002.54.47.999 N047.33.23.900 W002.55.10.599
N047.33.23.900 W002.55.10.599 N047.33.55.400 W002.52.42.099
N047.33.55.400 W002.52.42.099 N047.32.16.598 W002.51.12.100
N047.32.16.598 W002.51.12.100 N047.33.10.501 W002.49.35.900
N047.33.10.501 W002.49.35.900 N047.32.13.300 W002.49.30.000
N047.32.13.300 W002.49.30.000 N047.33.25.498 W002.49.27.098
N047.33.25.498 W002.49.27.098 N047.32.19.298 W002.47.57.098
N047.32.19.298 W002.47.57.098 N047.33.70.402 W002.47.27.100
N047.33.70.402 W002.47.27.100 N047.32.25.400 W002.46.51.200
N047.32.25.400 W002.46.51.200 N047.32.34.501 W002.44.00.099
N047.32.34.501 W002.44.00.099 N047.35.80.901 W002.43.13.699
N047.35.80.901 W002.43.13.699 N047.35.24.000 W002.41.25.699
N047.35.24.000 W002.41.25.699 N047.38.50.999 W002.42.70.599
N047.38.50.999 W002.42.70.599 N047.35.28.500 W002.42.38.901
N047.35.28.500 W002.42.38.901 N047.37.11.899 W002.46.49.598
N047.37.11.899 W002.46.49.598 N047.36.51.001 W002.44.40.499
N047.36.51.001 W002.44.40.499 N047.38.46.399 W002.45.33.098
N047.38.46.399 W002.45.33.098 N047.37.46.402 W002.46.21.201
N047.37.46.402 W002.46.21.201 N047.38.52.400 W002.47.53.998
N047.38.52.400 W002.47.53.998 N047.37.16.500 W002.46.59.902
N047.37.16.500 W002.46.59.902 N047.36.43.402 W002.50.00.200
N047.36.43.402 W002.50.00.200 N047.37.19.402 W002.51.35.899
N047.37.19.402 W002.51.35.899 N047.35.46.399 W002.51.47.998
N047.35.46.399 W002.51.47.998 N047.36.13.499 W002.53.21.001
N047.36.13.499 W002.53.21.001 N047.34.55.301 W002.53.35.999
N047.34.55.301 W002.53.35.999 N047.35.31.600 W002.54.39.200
N047.35.31.600 W002.54.39.200 N047.34.55.402 W002.55.15.099
N047.34.55.402 W002.55.15.099 N047.36.70.401 W002.55.11.999
N047.36.70.401 W002.55.11.999 N047.35.37.399 W002.55.39.101
N047.35.37.399 W002.55.39.101 N047.36.24.098 W002.55.55.801
N047.36.24.098 W002.55.55.801 N047.35.10.399 W002.56.15.000
N047.35.10.399 W002.56.15.000 N047.36.32.900 W002.57.10.501
N047.36.32.900 W002.57.10.501 N047.37.35.900 W002.56.10.601
N047.37.35.900 W002.56.10.601 N047.37.38.999 W002.57.28.800
N047.37.38.999 W002.57.28.800 N047.39.43.401 W002.58.36.300
N047.39.43.401 W002.58.36.300 N047.36.50.800 W002.57.13.600
N047.36.50.800 W002.57.13.600 N047.35.60.000 W002.57.43.498
N047.35.60.000 W002.57.43.498 N047.33.20.998 W002.55.46.599
N047.33.20.998 W002.55.46.599 N047.33.28.501 W002.58.33.100
N047.33.28.501 W002.58.33.100 N047.35.19.298 W002.59.00.099
N047.35.19.298 W002.59.00.099 N047.35.23.899 W002.59.55.702
N047.35.23.899 W002.59.55.702 N047.34.40.501 W002.59.21.098
N047.34.40.501 W002.59.21.098 N047.33.58.399 W003.00.30.200
N047.33.58.399 W003.00.30.200 N047.38.16.300 W003.02.90.200
N047.38.16.300 W003.02.90.200 N047.34.40.300 W003.01.15.200
N047.34.40.300 W003.01.15.200 N047.35.10.298 W003.02.24.299
N047.35.10.298 W003.02.24.299 N047.33.49.399 W003.05.51.201
N047.33.49.399 W003.05.51.201 N047.34.30.101 W003.06.31.701
N047.34.30.101 W003.06.31.701 N047.34.54.001 W003.05.37.600
N047.34.54.001 W003.05.37.600 N047.35.51.100 W003.07.46.600
N047.35.51.100 W003.07.46.600 N047.31.21.000 W003.07.46.600
N047.31.21.000 W003.07.46.600 N047.28.90.001 W003.04.52.601
N047.28.90.001 W003.04.52.601 N047.28.25.500 W003.07.54.001
N047.28.25.500 W003.07.54.001 N047.31.38.899 W003.09.43.498
N047.31.38.899 W003.09.43.498 N047.32.48.001 W003.08.10.499
N047.32.48.001 W003.08.10.499 N047.36.38.901 W003.09.40.601
N047.36.38.901 W003.09.40.601 N047.37.22.400 W003.12.20.998
N047.37.22.400 W003.12.20.998 N047.38.24.101 W003.12.34.600
N047.38.24.101 W003.12.34.600 N047.41.22.599 W003.10.59.999
N047.41.22.599 W003.10.59.999 N047.40.49.400 W003.09.36.101
N047.40.49.400 W003.09.36.101 N047.41.52.400 W003.08.33.299
N047.41.52.400 W003.08.33.299 N047.41.45.100 W003.06.58.799
N047.41.45.100 W003.06.58.799 N047.42.19.400 W003.07.27.199
N047.42.19.400 W003.07.27.199 N047.41.50.999 W003.10.70.702
N047.41.50.999 W003.10.70.702 N047.42.58.550 W003.08.49.462
N047.42.58.550 W003.08.49.462 N047.42.22.499 W003.07.36.001
N047.42.22.499 W003.07.36.001 N047.43.34.500 W003.07.33.100
N047.43.34.500 W003.07.33.100 N047.43.37.600 W003.07.35.900
N047.43.37.600 W003.07.35.900 N047.42.37.501 W003.09.41.900
N047.42.37.501 W003.09.41.900 N047.44.55.500 W003.08.30.199
N047.44.55.500 W003.08.30.199 N047.45.10.400 W003.08.51.201
N047.45.10.400 W003.08.51.201 N047.43.49.598 W003.09.24.199
N047.43.49.598 W003.09.24.199 N047.44.51.101 W003.11.31.498
N047.44.51.101 W003.11.31.498 N047.42.20.902 W003.09.49.798
N047.42.20.902 W003.09.49.798 N047.42.40.399 W003.11.48.098
N047.42.40.399 W003.11.48.098 N047.41.25.598 W003.11.27.099
N047.41.25.598 W003.11.27.099 N047.41.41.899 W003.12.52.499
N047.41.41.899 W003.12.52.499 N047.40.59.801 W003.11.58.801
N047.40.59.801 W003.11.58.801 N047.38.34.501 W003.12.54.101
N047.38.34.501 W003.12.54.101 N047.40.49.400 W003.16.36.098
N047.40.49.400 W003.16.36.098 N047.41.23.899 W003.21.43.700
N047.41.23.899 W003.21.43.700 N047.42.40.500 W003.21.11.999
N047.42.40.500 W003.21.11.999 N047.41.10.298 W003.16.53.900
N047.41.10.298 W003.16.53.900 N047.42.40.399 W003.18.12.100
N047.42.40.399 W003.18.12.100 N047.42.27.000 W003.21.49.701
N047.42.27.000 W003.21.49.701 N047.46.52.601 W003.16.53.900
N047.46.52.601 W003.16.53.900 N047.44.37.600 W003.20.30.199
N047.44.37.600 W003.20.30.199 N047.45.19.501 W003.21.90.000
N047.45.19.501 W003.21.90.000 N047.43.37.401 W003.21.42.199
N047.43.37.401 W003.21.42.199 N047.44.40.499 W003.24.00.202
N047.44.40.499 W003.24.00.202 N047.43.50.901 W003.22.40.501
N047.43.50.901 W003.22.40.501 N047.42.70.499 W003.23.30.199
N047.42.70.499 W003.23.30.199 N047.41.43.501 W003.27.90.201
N047.41.43.501 W003.27.90.201 N047.45.53.899 W003.31.43.799
N047.45.53.899 W003.31.43.799 N047.47.46.500 W003.31.32.998
N047.47.46.500 W003.31.32.998 N047.45.37.501 W003.32.18.100
N047.45.37.501 W003.32.18.100 N047.47.10.499 W003.38.51.100
N047.47.10.499 W003.38.51.100 N047.46.34.499 W003.40.42.200
N047.46.34.499 W003.40.42.200 N047.47.56.800 W003.43.19.499
N047.47.56.800 W003.43.19.499 N047.49.40.501 W003.41.42.101
N047.49.40.501 W003.41.42.101 N047.48.10.598 W003.43.54.199
N047.48.10.598 W003.43.54.199 N047.50.28.399 W003.44.51.101
N047.50.28.399 W003.44.51.101 N047.47.49.401 W003.44.27.200
N047.47.49.401 W003.44.27.200 N047.47.19.601 W003.51.24.001
N047.47.19.601 W003.51.24.001 N047.48.14.799 W003.50.37.600
N047.48.14.799 W003.50.37.600 N047.50.20.900 W003.54.10.699
N047.50.20.900 W003.54.10.699 N047.51.20.998 W003.53.13.801
N047.51.20.998 W003.53.13.801 N047.51.22.399 W003.55.30.100
N047.51.22.399 W003.55.30.100 N047.51.29.901 W003.54.40.601
N047.51.29.901 W003.54.40.601 N047.52.35.900 W003.54.25.599
N047.52.35.900 W003.54.25.599 N047.52.19.402 W003.55.54.001
N047.52.19.402 W003.55.54.001 N047.54.10.400 W003.56.50.999
N047.54.10.400 W003.56.50.999 N047.53.53.901 W003.59.43.501
N047.53.53.901 W003.59.43.501 N047.53.23.899 W003.58.34.798
N047.53.23.899 W003.58.34.798 N047.51.10.299 W003.58.39.000
N047.51.10.299 W003.58.39.000 N047.50.52.598 W004.02.23.899
N047.50.52.598 W004.02.23.899 N047.51.17.999 W003.59.46.702
N047.51.17.999 W003.59.46.702 N047.51.40.499 W004.02.26.999
N047.51.40.499 W004.02.26.999 N047.50.40.300 W004.02.38.900
N047.50.40.300 W004.02.38.900 N047.51.43.402 W004.05.18.200
N047.51.43.402 W004.05.18.200 N047.51.20.901 W004.02.49.498
N047.51.20.901 W004.02.49.498 N047.52.40.400 W004.04.54.001
N047.52.40.400 W004.04.54.001 N047.51.40.399 W004.05.36.200
N047.51.40.399 W004.05.36.200 N047.52.19.499 W004.06.54.100
N047.52.19.499 W004.06.54.100 N047.54.46.501 W004.08.50.999
N047.54.46.501 W004.08.50.999 N047.53.52.400 W004.08.51.101
N047.53.52.400 W004.08.51.101 N047.53.59.999 W004.10.34.702
N047.53.59.999 W004.10.34.702 N047.53.43.400 W004.08.26.998
N047.53.43.400 W004.08.26.998 N047.51.47.902 W004.06.49.702
N047.51.47.902 W004.06.49.702 N047.50.40.401 W004.10.18.199
N047.50.40.401 W004.10.18.199 N047.51.41.900 W004.09.22.701
N047.51.41.900 W004.09.22.701 N047.51.22.500 W004.10.90.001
N047.51.22.500 W004.10.90.001 N047.53.13.402 W004.11.39.001
N047.53.13.402 W004.11.39.001 N047.52.26.900 W004.11.10.499
N047.52.26.900 W004.11.10.499 N047.51.28.400 W004.11.50.999
N047.51.28.400 W004.11.50.999 N047.51.54.000 W004.12.25.498
N047.51.54.000 W004.12.25.498 N047.50.13.498 W004.11.18.099
N047.50.13.498 W004.11.18.099 N047.49.53.800 W004.09.28.598
N047.49.53.800 W004.09.28.598 N047.48.40.399 W004.10.54.001
N047.48.40.399 W004.10.54.001 N047.47.55.600 W004.12.41.000
N047.47.55.600 W004.12.41.000 N047.48.40.500 W004.12.56.998
N047.48.40.500 W004.12.56.998 N047.47.31.402 W004.13.11.899
N047.47.31.402 W004.13.11.899 N047.47.46.399 W004.22.36.001
N047.47.46.399 W004.22.36.001 N047.49.15.100 W004.22.55.801
N047.49.15.100 W004.22.55.801 N047.50.30.001 W004.20.52.699
N047.50.30.001 W004.20.52.699 N047.52.11.999 W004.21.22.702
N047.52.11.999 W004.21.22.702 N047.58.13.400 W004.26.15.101
N047.58.13.400 W004.26.15.101 N048.00.37.800 W004.32.16.699
N048.00.37.800 W004.32.16.699 N048.01.40.900 W004.32.40.801
N048.01.40.900 W004.32.40.801 N048.00.70.801 W004.34.10.700
N048.00.70.801 W004.34.10.700 N048.01.44.000 W004.38.10.799
N048.01.44.000 W004.38.10.799 N048.01.34.900 W004.41.49.599
N048.01.34.900 W004.41.49.599 N048.02.27.301 W004.44.24.100
N048.02.27.301 W004.44.24.100 N048.02.45.301 W004.42.24.199
N048.02.45.301 W004.42.24.199 N048.04.10.999 W004.42.58.601
N048.04.10.999 W004.42.58.601 N048.05.16.800 W004.29.28.799
N048.05.16.800 W004.29.28.799 N048.06.34.801 W004.25.19.498
N048.06.34.801 W004.25.19.498 N048.06.40.900 W004.22.40.699
N048.06.40.900 W004.22.40.699 N048.05.31.801 W004.18.13.499
N048.05.31.801 W004.18.13.499 N048.08.60.299 W004.16.23.999
N048.08.60.299 W004.16.23.999 N048.09.27.299 W004.16.45.098
N048.09.27.299 W004.16.45.098 N048.09.45.399 W004.17.57.199
N048.09.45.399 W004.17.57.199 N048.12.16.801 W004.19.10.498
N048.12.16.801 W004.19.10.498 N048.12.29.001 W004.22.31.501
N048.12.29.001 W004.22.31.501 N048.14.19.798 W004.25.55.801
N048.14.19.798 W004.25.55.801 N048.13.58.900 W004.30.70.700
N048.13.58.900 W004.30.70.700 N048.13.90.401 W004.29.51.100
N048.13.90.401 W004.29.51.100 N048.10.10.898 W004.33.25.499
N048.10.10.898 W004.33.25.499 N048.12.45.500 W004.33.18.202
N048.12.45.500 W004.33.18.202 N048.14.00.301 W004.34.33.099
N048.14.00.301 W004.34.33.099 N048.15.15.299 W004.32.57.098
N048.15.15.299 W004.32.57.098 N048.15.22.798 W004.37.43.500
N048.15.22.798 W004.37.43.500 N048.17.00.301 W004.38.00.099
N048.17.00.301 W004.38.00.099 N048.17.70.900 W004.34.19.700
N048.17.70.900 W004.34.19.700 N048.19.18.300 W004.35.00.100
N048.19.18.300 W004.35.00.100 N048.20.40.898 W004.32.10.799
N048.20.40.898 W004.32.10.799 N048.18.60.400 W004.33.27.000
N048.18.60.400 W004.33.27.000 N048.17.10.899 W004.32.25.799
N048.17.10.899 W004.32.25.799 N048.17.56.000 W004.31.31.699
N048.17.56.000 W004.31.31.699 N048.16.55.700 W004.30.46.699
N048.16.55.700 W004.30.46.699 N048.17.40.898 W004.25.13.699
N048.17.40.898 W004.25.13.699 N048.16.34.900 W004.23.46.500
N048.16.34.900 W004.23.46.500 N048.17.49.801 W004.16.40.699
N048.17.49.801 W004.16.40.699 N048.17.90.398 W004.16.90.199
