; Start Marseille - (LFMM) - Regions
;LFMM_Water
REGIONNAME Marseille Waters
smrWater N041.17.40.840 E007.01.32.494
N042.14.29.181 E008.34.57.799
N042.14.29.206 E008.35.12.283
N042.14.34.590 E008.35.26.749
N042.14.39.974 E008.35.41.216
N042.14.50.711 E008.35.52.045
N042.15.01.429 E008.35.52.011
N042.15.12.154 E008.35.55.598
N042.15.17.542 E008.36.13.688
N042.15.17.581 E008.36.39.038
N042.15.17.619 E008.37.04.386
N042.15.17.639 E008.37.18.871
N042.15.17.665 E008.37.36.976
N042.15.20.369 E008.37.55.073
N042.15.23.067 E008.38.09.550
N042.15.23.086 E008.38.24.033
N042.15.23.104 E008.38.38.516
N042.15.17.763 E008.38.53.012
N042.15.12.421 E008.39.07.507
N042.15.12.438 E008.39.21.988
N042.15.12.459 E008.39.40.090
N042.15.12.478 E008.39.58.191
N042.15.12.497 E008.40.16.292
N042.15.09.836 E008.40.34.398
N042.15.09.856 E008.40.56.118
N042.15.09.869 E008.41.10.598
N042.15.20.593 E008.41.17.820
N042.15.33.993 E008.41.21.417
N042.15.47.389 E008.41.21.394
N042.16.00.786 E008.41.21.371
N042.16.52.694 E008.40.53.180
N042.16.58.066 E008.40.56.796
N042.17.06.109 E008.40.49.538
N042.17.08.780 E008.40.38.662
N042.17.16.818 E008.40.27.779
N042.17.27.539 E008.40.16.890
N042.17.30.203 E008.40.02.389
N042.17.32.857 E008.39.40.639
N042.17.35.503 E008.39.15.263
N042.17.38.170 E008.39.04.385
N042.17.48.888 E008.38.53.492
N042.17.54.238 E008.38.42.608
N042.18.04.965 E008.38.38.964
N042.18.02.247 E008.38.17.219
N042.17.59.532 E008.37.59.098
N042.18.04.867 E008.37.40.962
N042.18.15.581 E008.37.30.064
N042.18.23.618 E008.37.22.796
N042.18.18.224 E008.37.08.305
N042.18.18.168 E008.36.39.299
N042.18.20.845 E008.36.35.668
N042.18.23.499 E008.36.21.158
N042.18.28.836 E008.36.06.642
N042.18.36.870 E008.35.59.371
N042.18.47.610 E008.36.02.972
N042.18.58.357 E008.36.10.200
N042.19.09.096 E008.36.13.802
N042.19.19.835 E008.36.17.403
N042.19.27.912 E008.36.31.891
N042.19.30.622 E008.36.46.392
N042.19.36.022 E008.37.04.513
N042.19.38.744 E008.37.26.266
N042.19.41.445 E008.37.37.140
N042.19.46.835 E008.37.51.634
N042.20.00.240 E008.37.47.980
N042.20.10.963 E008.37.44.331
N042.20.24.361 E008.37.37.050
N042.20.35.076 E008.37.29.773
N042.20.43.103 E008.37.18.874
N042.20.48.434 E008.37.00.725
N042.20.48.400 E008.36.42.588
N042.20.48.352 E008.36.17.194
N042.20.48.316 E008.35.59.056
N042.20.48.286 E008.35.44.544
N042.20.48.248 E008.35.26.405
N042.20.45.543 E008.35.15.528
N042.20.34.791 E008.35.04.672
N042.20.29.411 E008.34.57.430
N042.20.21.340 E008.34.46.568
N042.20.13.260 E008.34.32.077
N042.20.05.179 E008.34.17.588
N042.19.59.779 E008.34.03.091
N042.19.54.388 E008.33.52.222
N042.19.51.670 E008.33.37.717
N042.19.51.624 E008.33.19.576
N042.19.54.270 E008.33.05.055
N042.20.07.665 E008.32.57.757
N042.20.18.432 E008.33.12.240
N042.20.29.180 E008.33.19.465
N042.20.37.245 E008.33.26.699
N042.20.47.974 E008.33.26.667
N042.20.53.303 E008.33.12.135
N042.20.58.640 E008.33.01.231
N042.21.09.377 E008.33.04.827
N042.21.20.105 E008.33.04.794
N042.21.33.515 E008.33.04.752
N042.21.41.552 E008.33.01.097
N042.21.46.879 E008.32.46.561
N042.21.49.523 E008.32.32.032
N042.21.52.167 E008.32.17.503
N042.21.57.493 E008.32.02.963
N042.22.08.210 E008.31.59.296
N042.22.18.956 E008.32.06.521
N042.22.27.039 E008.32.21.017
N042.22.32.458 E008.32.42.783
N042.22.32.494 E008.32.57.305
N042.22.29.848 E008.33.11.835
N042.22.29.900 E008.33.33.616
N042.22.32.608 E008.33.44.498
N042.22.38.004 E008.33.59.002
N042.22.46.072 E008.34.09.867
N042.22.51.467 E008.34.24.372
N042.23.02.215 E008.34.35.230
N042.23.04.928 E008.34.49.742
N042.23.10.320 E008.35.04.247
N042.23.13.039 E008.35.22.389
N042.23.15.741 E008.35.33.271
N042.23.15.784 E008.35.55.050
N042.23.18.479 E008.36.02.302
N042.23.29.216 E008.36.09.534
N042.23.39.939 E008.36.09.506
N042.23.50.675 E008.36.16.738
N042.23.58.710 E008.36.13.086
N042.24.04.065 E008.36.09.442
N042.24.09.459 E008.36.27.579
N042.24.20.174 E008.36.23.921
N042.24.30.883 E008.36.16.632
N042.24.38.930 E008.36.20.241
N042.24.46.991 E008.36.31.112
N042.24.52.377 E008.36.45.621
N042.24.57.762 E008.37.00.130
N042.25.03.147 E008.37.14.640
N042.25.08.531 E008.37.29.149
N042.25.08.560 E008.37.47.302
N042.25.08.582 E008.38.01.825
N042.25.08.615 E008.38.23.607
N042.25.08.636 E008.38.38.129
N042.25.05.976 E008.38.52.656
N042.25.14.045 E008.39.14.421
N042.25.22.104 E008.39.28.926
N042.25.30.158 E008.39.39.801
N042.25.43.557 E008.39.39.776
N042.25.56.956 E008.39.39.750
N042.26.04.981 E008.39.28.841
N042.26.07.643 E008.39.14.312
N042.26.12.983 E008.38.59.777
N042.26.21.012 E008.38.52.497
N042.26.29.066 E008.39.03.374
N042.26.29.085 E008.39.17.900
N042.26.29.108 E008.39.36.056
N042.26.29.125 E008.39.50.581
N042.26.34.502 E008.40.05.095
N042.26.45.228 E008.40.12.338
N042.26.55.934 E008.40.01.424
N042.27.06.639 E008.39.50.509
N042.27.20.037 E008.39.50.483
N042.27.30.755 E008.39.50.462
N042.27.41.473 E008.39.50.441
N042.27.46.848 E008.40.04.959
N042.27.49.544 E008.40.19.484
N042.27.52.243 E008.40.37.640
N042.28.02.968 E008.40.44.886
N042.28.13.674 E008.40.33.969
N042.28.21.700 E008.40.23.057
N042.28.29.722 E008.40.08.510
N042.28.29.701 E008.39.50.345
N042.28.24.326 E008.39.35.824
N042.28.18.954 E008.39.24.937
N042.28.16.256 E008.39.10.411
N042.28.18.917 E008.38.55.873
N042.28.32.314 E008.38.55.843
N042.28.45.711 E008.38.55.813
N042.28.56.433 E008.38.59.423
N042.29.07.173 E008.39.17.567
N042.29.12.545 E008.39.28.457
N042.29.20.600 E008.39.42.976
N042.29.31.325 E008.39.50.221
N042.29.44.726 E008.39.53.828
N042.29.58.122 E008.39.53.801
N042.30.11.518 E008.39.53.774
N042.30.22.235 E008.39.53.752
N042.30.35.632 E008.39.53.724
N042.30.46.353 E008.39.57.337
N042.30.54.398 E008.40.04.591
N042.31.05.127 E008.40.15.476
N042.31.13.187 E008.40.37.273
N042.31.18.559 E008.40.51.805
N042.31.18.573 E008.41.06.347
N042.31.18.592 E008.41.28.159
N042.31.23.957 E008.41.35.421
N042.31.34.677 E008.41.39.039
N042.31.42.729 E008.41.57.205
N042.31.45.423 E008.42.15.380
N042.31.50.787 E008.42.22.643
N042.32.04.193 E008.42.37.168
N042.32.12.233 E008.42.40.794
N042.32.22.948 E008.42.37.143
N042.32.33.667 E008.42.40.765
N042.32.41.710 E008.42.48.027
N042.32.47.078 E008.43.02.567
N042.32.55.125 E008.43.17.104
N042.33.08.524 E008.43.20.725
N042.33.21.919 E008.43.17.072
N042.33.32.632 E008.43.09.785
N042.33.43.350 E008.43.09.772
N042.33.54.070 E008.43.13.396
N042.34.02.104 E008.43.06.111
N042.34.04.774 E008.42.51.555
N042.34.12.811 E008.42.47.906
N042.34.18.177 E008.42.58.814
N042.34.28.895 E008.42.58.800
N042.34.39.614 E008.42.58.786
N042.34.50.337 E008.43.06.050
N042.34.55.707 E008.43.24.238
N042.34.53.036 E008.43.38.796
N042.34.42.319 E008.43.42.447
N042.34.28.921 E008.43.42.461
N042.34.18.202 E008.43.42.473
N042.34.07.486 E008.43.46.122
N042.33.54.088 E008.43.46.137
N042.33.51.414 E008.43.57.053
N042.33.56.786 E008.44.22.512
N042.34.04.832 E008.44.40.695
N042.34.04.836 E008.44.51.608
N042.34.04.841 E008.45.06.160
N042.34.04.847 E008.45.24.350
N042.34.02.172 E008.45.38.903
N042.33.54.136 E008.45.46.182
N042.33.46.094 E008.45.35.273
N042.33.35.376 E008.45.31.641
N042.33.27.340 E008.45.42.558
N042.33.21.985 E008.45.57.109
N042.33.24.669 E008.46.18.931
N042.33.24.673 E008.46.37.117
N042.33.24.674 E008.46.48.029
N042.33.24.676 E008.47.06.215
N042.33.30.036 E008.47.20.764
N042.33.35.395 E008.47.35.314
N042.33.46.113 E008.47.42.590
N042.34.02.190 E008.47.49.868
N042.34.12.908 E008.47.57.146
N042.34.23.627 E008.48.00.786
N042.34.31.665 E008.48.11.703
N042.34.42.383 E008.48.15.344
N042.34.53.103 E008.48.08.069
N042.35.03.822 E008.48.08.072
N042.35.11.861 E008.48.18.992
N042.35.19.899 E008.48.33.552
N042.35.25.257 E008.48.48.112
N042.35.33.297 E008.48.51.756
N042.35.35.978 E008.48.37.198
N042.35.38.659 E008.48.19.000
N042.35.46.700 E008.48.08.083
N042.35.57.420 E008.48.08.085
N042.36.05.460 E008.48.19.008
N042.36.10.819 E008.48.37.212
N042.36.18.857 E008.48.59.059
N042.36.21.535 E008.49.13.623
N042.36.16.172 E008.49.28.182
N042.36.10.809 E008.49.39.100
N042.36.13.485 E008.49.57.305
N042.36.13.481 E008.50.15.509
N042.36.16.156 E008.50.30.075
N042.36.26.875 E008.50.37.367
N042.36.32.231 E008.50.51.938
N042.36.32.224 E008.51.10.144
N042.36.26.857 E008.51.24.702
N042.36.29.530 E008.51.42.912
N042.36.32.201 E008.52.01.123
N042.36.37.557 E008.52.12.056
N042.36.42.912 E008.52.22.989
N042.36.53.632 E008.52.26.648
N042.37.04.356 E008.52.23.024
N042.37.09.725 E008.52.08.463
N042.37.20.451 E008.52.01.195
N042.37.33.848 E008.52.15.786
N042.37.39.202 E008.52.30.366
N042.37.44.556 E008.52.44.947
N042.37.44.552 E008.52.52.233
N042.37.44.541 E008.53.10.449
N042.37.44.530 E008.53.28.665
N042.37.41.840 E008.53.43.233
N042.37.44.508 E008.54.01.456
N042.37.47.179 E008.54.16.036
N042.37.49.844 E008.54.37.904
N042.37.55.197 E008.54.48.848
N042.38.05.928 E008.54.41.586
N042.38.19.331 E008.54.45.263
N042.38.21.995 E008.55.07.137
N042.38.21.986 E008.55.18.070
N042.38.27.340 E008.55.29.019
N042.38.38.060 E008.55.36.338
N042.38.40.729 E008.55.50.926
N042.38.38.031 E008.56.09.145
N042.38.27.298 E008.56.16.404
N042.38.16.572 E008.56.16.373
N042.38.03.165 E008.56.16.334
N042.38.03.148 E008.56.34.557
N042.38.03.133 E008.56.49.137
N042.38.05.799 E008.57.03.725
N042.38.11.147 E008.57.18.323
N042.38.11.127 E008.57.36.550
N042.38.11.111 E008.57.51.132
N042.38.11.094 E008.58.05.715
N042.38.16.436 E008.58.23.963
N042.38.21.787 E008.58.34.921
N042.38.24.442 E008.58.56.809
N042.38.24.428 E008.59.07.748
N042.38.24.400 E008.59.29.628
N042.38.24.381 E008.59.44.215
N042.38.21.664 E009.00.09.733
N042.38.57.684 E009.01.41.739
N042.39.00.354 E009.01.49.043
N042.39.08.375 E009.02.03.664
N042.39.16.401 E009.02.14.639
N042.39.24.433 E009.02.21.968
N042.39.32.458 E009.02.32.944
N042.39.37.794 E009.02.47.553
N042.39.37.767 E009.03.02.138
N042.39.37.731 E009.03.20.368
N042.39.45.754 E009.03.31.344
N042.39.59.160 E009.03.31.409
N042.40.07.212 E009.03.27.801
N042.40.12.604 E009.03.13.241
N042.40.26.010 E009.03.13.305
N042.40.36.712 E009.03.24.295
N042.40.47.444 E009.03.20.699
N042.41.00.849 E009.03.20.762
N042.41.14.253 E009.03.20.825
N042.41.24.976 E009.03.20.875
N042.41.32.996 E009.03.31.855
N042.41.32.965 E009.03.46.444
N042.41.38.287 E009.04.04.706
N042.41.40.944 E009.04.15.661
N042.41.46.281 E009.04.26.629
N042.41.56.978 E009.04.37.623
N042.42.07.675 E009.04.48.618
N042.42.18.396 E009.04.48.671
N042.42.29.100 E009.04.56.020
N042.42.39.804 E009.05.03.368
N042.42.45.130 E009.05.17.986
N042.42.50.445 E009.05.36.252
N042.42.55.778 E009.05.47.223
N042.43.06.480 E009.05.54.574
N042.43.17.182 E009.06.01.925
N042.43.22.514 E009.06.12.897
N042.43.27.826 E009.06.31.165
N042.43.30.486 E009.06.38.475
N042.43.33.117 E009.06.56.730
N042.43.33.078 E009.07.11.322
N042.43.41.087 E009.07.22.309
N042.43.43.716 E009.07.40.564
N042.43.43.653 E009.08.02.451
N042.43.48.981 E009.08.13.425
N042.43.56.988 E009.08.24.415
N042.43.56.934 E009.08.42.655
N042.43.56.856 E009.09.08.190
N042.43.54.132 E009.09.22.766
N042.43.51.406 E009.09.37.341
N042.43.48.681 E009.09.51.915
N042.43.45.943 E009.10.10.137
N042.43.43.216 E009.10.24.710
N042.43.37.796 E009.10.42.914
N042.43.35.080 E009.10.53.839
N042.43.35.031 E009.11.08.428
N042.43.34.956 E009.11.30.312
N042.43.34.893 E009.11.48.549
N042.43.37.509 E009.12.06.803
N042.43.42.829 E009.12.17.780
N042.43.56.188 E009.12.28.812
N042.44.01.494 E009.12.43.438
N042.44.01.441 E009.12.58.029
N042.43.56.000 E009.13.19.877
N042.43.50.600 E009.13.30.783
N042.43.45.172 E009.13.48.982
N042.43.39.743 E009.14.07.181
N042.43.31.661 E009.14.18.066
N042.43.20.929 E009.14.21.636
N042.43.10.167 E009.14.32.500
N042.43.04.750 E009.14.47.049
N042.43.02.012 E009.15.01.617
N042.42.59.258 E009.15.19.831
N042.42.53.839 E009.15.34.378
N042.42.43.119 E009.15.34.299
N042.42.32.445 E009.15.23.280
N042.42.19.045 E009.15.23.181
N042.42.08.325 E009.15.23.102
N042.42.00.239 E009.15.33.981
N042.41.54.819 E009.15.48.525
N042.41.46.733 E009.15.59.402
N042.41.38.631 E009.16.13.925
N042.41.33.224 E009.16.24.821
N042.41.27.801 E009.16.39.363
N042.41.17.048 E009.16.46.572
N042.41.06.326 E009.16.46.490
N042.40.55.541 E009.17.00.989
N042.40.42.090 E009.17.11.821
N042.40.36.680 E009.17.22.715
N042.40.33.934 E009.17.37.275
N042.40.44.558 E009.17.59.230
N042.40.52.583 E009.18.02.939
N042.41.03.239 E009.18.17.607
N042.41.08.567 E009.18.24.941
N042.41.16.558 E009.18.35.943
N042.41.29.858 E009.18.57.928
N042.41.40.510 E009.19.12.601
N042.41.51.197 E009.19.19.982
N042.42.04.598 E009.19.20.093
N042.42.15.319 E009.19.20.182
N042.42.28.720 E009.19.20.293
N042.42.39.440 E009.19.20.382
N042.42.50.160 E009.19.20.471
N042.43.00.880 E009.19.20.560
N042.43.14.228 E009.19.31.614
N042.43.24.895 E009.19.42.648
N042.43.32.883 E009.19.53.660
N042.43.40.852 E009.20.08.321
N042.43.48.838 E009.20.19.335
N042.43.59.539 E009.20.23.075
N042.44.10.258 E009.20.23.168
N042.44.23.657 E009.20.23.283
N042.44.34.393 E009.20.19.727
N042.44.45.147 E009.20.12.521
N042.45.01.260 E009.20.05.361
N042.45.14.657 E009.20.05.476
N042.45.22.678 E009.20.09.195
N042.45.33.379 E009.20.12.937
N042.45.44.061 E009.20.20.330
N042.45.54.779 E009.20.20.423
N042.46.10.838 E009.20.24.214
N042.46.29.576 E009.20.28.029
N042.46.42.973 E009.20.28.146
N042.46.56.370 E009.20.28.264
N042.47.12.446 E009.20.28.406
N042.47.28.557 E009.20.21.244
N042.47.39.274 E009.20.21.338
N042.47.52.671 E009.20.21.456
N042.48.03.405 E009.20.17.898
N042.48.11.512 E009.20.03.359
N042.48.19.601 E009.19.52.471
N042.48.27.690 E009.19.41.584
N042.48.30.454 E009.19.23.344
N042.48.35.879 E009.19.08.779
N042.48.46.629 E009.19.01.565
N042.48.54.716 E009.18.50.675
N042.49.05.450 E009.18.47.112
N042.49.21.525 E009.18.47.248
N042.49.34.922 E009.18.47.361
N042.49.48.318 E009.18.47.475
N042.50.01.698 E009.18.51.242
N042.50.09.736 E009.18.51.310
N042.50.25.812 E009.18.51.447
N042.50.33.834 E009.18.55.170
N042.50.44.551 E009.18.55.262
N042.50.55.220 E009.19.06.318
N042.51.05.888 E009.19.17.376
N042.51.13.877 E009.19.28.412
N042.51.24.529 E009.19.43.128
N042.51.35.213 E009.19.50.534
N042.51.43.252 E009.19.50.605
N042.51.53.988 E009.19.47.044
N042.52.04.723 E009.19.43.482
N042.52.15.442 E009.19.43.577
N042.52.28.857 E009.19.40.039
N042.52.47.632 E009.19.36.548
N042.53.06.425 E009.19.29.399
N042.53.14.465 E009.19.29.469
N042.53.25.201 E009.19.25.906
N042.53.41.281 E009.19.26.048
N042.53.52.002 E009.19.26.143
N042.54.02.706 E009.19.29.896
N042.54.10.714 E009.19.37.285
N042.54.18.689 E009.19.51.992
N042.54.24.000 E009.20.03.017
N042.54.31.991 E009.20.14.067
N042.54.37.268 E009.20.32.413
N042.54.45.226 E009.20.50.785
N042.54.50.519 E009.21.05.474
N042.55.01.224 E009.21.09.235
N042.55.11.947 E009.21.09.336
N042.55.22.670 E009.21.09.438
N042.55.33.427 E009.21.02.218
N042.55.44.151 E009.21.02.319
N042.55.54.875 E009.21.02.420
N042.56.02.850 E009.21.17.141
N042.56.13.541 E009.21.24.566
N042.56.26.947 E009.21.24.695
N042.56.37.689 E009.21.21.136
N042.56.48.415 E009.21.21.239
N042.56.59.174 E009.21.14.017
N042.57.07.286 E009.20.59.444
N042.57.12.716 E009.20.44.844
N042.57.23.492 E009.20.33.957
N042.57.34.236 E009.20.30.395
N042.57.44.980 E009.20.26.832
N042.57.55.756 E009.20.15.942
N042.58.06.484 E009.20.16.042
N042.58.19.895 E009.20.16.167
N042.58.30.623 E009.20.16.267
N042.58.46.717 E009.20.16.417
N042.58.57.447 E009.20.16.518
N042.59.10.860 E009.20.16.643
N042.59.21.623 E009.20.09.413
N042.59.35.053 E009.20.05.873
N042.59.45.769 E009.20.09.639
N042.59.53.770 E009.20.20.711
N042.59.59.071 E009.20.35.426
N043.00.04.355 E009.20.53.807
N043.00.04.306 E009.21.04.806
N043.00.12.290 E009.21.19.550
N043.00.20.257 E009.21.37.962
N043.00.30.891 E009.22.00.071
N043.00.30.824 E009.22.14.739
N043.00.33.440 E009.22.29.436
N043.00.33.355 E009.22.47.773
N043.00.30.602 E009.23.02.415
N043.00.27.867 E009.23.13.389
N042.54.24.430 E007.07.23.560
;LFMM_Water
REGIONNAME Marseille Waters
smrWater N043.00.07.635 E009.21.34.231
N043.00.10.358 E009.21.53.606
N043.00.13.059 E009.22.16.851
N043.00.15.802 E009.22.32.358
N043.00.21.331 E009.22.55.632
N043.00.21.220 E009.23.14.979
N043.00.21.109 E009.23.34.326
N043.00.20.997 E009.23.53.673
N043.00.26.544 E009.24.13.080
N043.00.26.453 E009.24.28.557
N043.00.29.146 E009.24.51.803
N043.00.29.031 E009.25.11.150
N043.00.28.915 E009.25.30.496
N043.00.28.845 E009.25.42.104
N043.00.28.681 E009.26.09.188
N043.00.20.144 E009.26.16.830
N043.00.08.754 E009.26.28.308
N043.00.00.170 E009.26.43.686
N042.59.51.609 E009.26.55.193
N042.59.45.854 E009.27.10.601
N042.59.37.196 E009.27.37.580
N042.59.37.098 E009.27.53.052
N042.59.31.316 E009.28.12.326
N042.59.22.754 E009.28.23.828
N042.59.11.336 E009.28.39.163
N042.58.59.969 E009.28.46.762
N042.58.51.555 E009.28.35.057
N042.58.43.166 E009.28.19.486
N042.58.31.922 E009.28.07.750
N042.58.20.678 E009.27.56.015
N042.58.12.239 E009.27.48.182
N042.58.00.995 E009.27.36.449
N042.57.49.702 E009.27.32.450
N042.57.38.433 E009.27.24.586
N042.57.27.116 E009.27.24.453
N042.57.15.824 E009.27.20.456
N042.57.01.677 E009.27.20.291
N042.56.53.117 E009.27.31.787
N042.56.41.752 E009.27.39.384
N042.56.30.338 E009.27.54.710
N042.56.18.948 E009.28.06.169
N042.56.07.631 E009.28.06.035
N042.55.56.290 E009.28.09.765
N042.55.42.144 E009.28.09.597
N042.55.27.999 E009.28.09.429
N042.55.16.658 E009.28.13.157
N042.55.05.341 E009.28.13.023
N042.54.51.171 E009.28.16.718
N042.54.39.829 E009.28.20.446
N042.54.22.855 E009.28.20.243
N042.54.14.342 E009.28.24.004
N042.54.00.197 E009.28.23.835
N042.53.51.709 E009.28.23.734
N042.53.34.709 E009.28.27.393
N042.53.17.709 E009.28.31.052
N042.53.03.562 E009.28.30.883
N042.52.55.075 E009.28.30.781
N042.52.40.928 E009.28.30.612
N042.52.23.952 E009.28.30.409
N042.52.09.805 E009.28.30.240
N042.51.58.487 E009.28.30.105
N042.51.44.315 E009.28.33.796
N042.51.27.313 E009.28.37.453
N042.51.13.140 E009.28.41.143
N042.50.56.137 E009.28.44.799
N042.50.50.453 E009.28.48.590
N042.50.36.279 E009.28.52.279
N042.50.22.079 E009.28.59.827
N042.50.07.880 E009.29.07.373
N042.49.53.679 E009.29.14.919
N042.49.42.359 E009.29.14.782
N042.49.31.014 E009.29.18.503
N042.49.19.668 E009.29.22.224
N042.49.11.126 E009.29.29.836
N042.48.56.949 E009.29.33.522
N042.48.45.628 E009.29.33.384
N042.48.31.476 E009.29.33.213
N042.48.20.154 E009.29.33.075
N042.48.08.832 E009.29.32.938
N042.47.54.730 E009.29.25.053
N042.47.43.458 E009.29.17.204
N042.47.32.186 E009.29.09.355
N042.47.20.913 E009.29.01.507
N042.47.09.640 E009.28.53.659
N042.46.55.510 E009.28.49.634
N042.46.44.210 E009.28.45.643
N042.46.30.079 E009.28.41.619
N042.46.15.948 E009.28.37.595
N042.46.04.672 E009.28.29.751
N042.45.59.059 E009.28.21.974
N042.45.47.856 E009.28.02.566
N042.45.42.291 E009.27.47.081
N042.45.33.845 E009.27.39.273
N042.42.48.650 E009.27.12.878
N042.42.27.847 E009.27.06.984
N042.42.11.214 E009.27.01.137
N042.41.50.414 E009.26.55.245
N042.41.29.578 E009.26.55.019
N042.41.08.743 E009.26.54.793
N042.40.47.911 E009.26.54.566
N042.40.22.913 E009.26.54.294
N042.39.57.918 E009.26.54.021
N042.39.41.255 E009.26.53.839
N042.39.24.593 E009.26.53.657
N042.39.03.730 E009.26.59.088
N042.38.38.667 E009.27.10.131
N042.38.21.934 E009.27.21.263
N042.38.09.329 E009.27.38.098
N042.37.48.434 E009.27.49.178
N042.37.31.665 E009.28.05.959
N042.37.19.061 E009.28.22.784
N042.37.02.256 E009.28.45.214
N042.36.49.613 E009.29.07.688
N042.36.32.846 E009.29.24.456
N042.36.24.443 E009.29.35.665
N042.36.07.637 E009.29.58.080
N042.35.50.870 E009.30.14.838
N042.35.34.102 E009.30.31.593
N042.35.17.257 E009.30.59.648
N042.35.00.490 E009.31.16.395
N042.34.43.684 E009.31.38.790
N042.34.22.715 E009.32.01.128
N042.34.05.948 E009.32.17.864
N042.33.49.181 E009.32.34.598
N042.33.32.454 E009.32.45.680
N042.33.24.091 E009.32.51.220
N042.32.59.082 E009.32.56.544
N042.32.42.438 E009.32.56.328
N042.32.17.472 E009.32.56.003
N042.32.00.909 E009.32.44.495
N042.31.44.386 E009.32.27.344
N042.31.23.662 E009.32.15.787
N042.31.07.139 E009.31.58.641
N042.30.46.336 E009.31.58.376
N042.30.29.695 E009.31.58.164
N042.30.00.572 E009.31.57.792
N042.29.48.052 E009.32.03.276
N042.29.31.371 E009.32.08.705
N042.29.10.491 E009.32.19.721
N042.28.49.611 E009.32.30.734
N042.28.32.931 E009.32.36.159
N042.28.20.411 E009.32.41.637
N042.28.12.091 E009.32.41.529
N042.27.34.652 E009.32.41.044
N042.27.18.013 E009.32.40.827
N042.26.53.054 E009.32.40.503
N042.26.32.256 E009.32.40.233
N042.26.11.457 E009.32.39.963
N042.25.50.538 E009.32.56.600
N042.25.33.899 E009.32.56.383
N042.25.08.941 E009.32.56.057
N042.24.43.982 E009.32.55.730
N042.24.27.343 E009.32.55.513
N042.24.06.664 E009.32.38.341
N042.23.50.144 E009.32.21.225
N042.23.37.704 E009.32.15.431
N042.23.16.984 E009.32.03.898
N042.23.00.383 E009.31.58.052
N042.22.43.822 E009.31.46.575
N042.22.23.022 E009.31.46.308
N042.22.02.260 E009.31.40.411
N042.21.45.620 E009.31.40.198
N042.21.28.940 E009.31.45.615
N042.21.08.021 E009.32.02.236
N042.20.47.141 E009.32.13.225
N042.20.38.742 E009.32.24.375
N042.20.22.021 E009.32.35.415
N042.19.52.778 E009.32.51.917
N042.19.31.855 E009.33.08.525
N042.19.15.171 E009.33.13.932
N042.18.58.528 E009.33.13.712
N042.18.37.683 E009.33.19.063
N042.18.16.878 E009.33.18.788
N042.17.56.071 E009.33.18.512
N042.17.39.386 E009.33.23.917
N042.17.22.700 E009.33.29.320
N042.17.01.811 E009.33.40.291
N042.16.45.083 E009.33.51.315
N042.16.28.394 E009.33.56.716
N042.16.11.746 E009.33.56.493
N042.15.50.895 E009.34.01.836
N042.15.34.205 E009.34.07.234
N042.15.13.392 E009.34.06.955
N042.14.56.782 E009.34.01.110
N042.14.36.049 E009.33.49.590
N042.14.19.478 E009.33.38.127
N042.14.02.865 E009.33.32.286
N042.13.42.128 E009.33.20.770
N042.13.21.310 E009.33.20.493
N042.13.00.530 E009.33.14.598
N042.12.43.914 E009.33.08.759
N042.12.18.928 E009.33.08.428
N042.12.02.269 E009.33.08.208
N042.11.45.610 E009.33.07.987
N042.11.20.619 E009.33.07.656
N042.11.03.918 E009.33.13.052
N042.10.38.845 E009.33.23.952
N042.10.22.141 E009.33.29.346
N042.09.57.144 E009.33.29.013
N042.09.36.311 E009.33.28.735
N042.09.15.477 E009.33.28.458
N042.08.58.809 E009.33.28.236
N042.08.37.972 E009.33.27.958
N042.08.21.341 E009.33.22.122
N042.08.04.709 E009.33.16.287
N042.06.37.438 E009.33.04.103
N042.06.21.487 E009.33.03.894
N042.05.57.601 E009.32.58.216
N042.05.41.730 E009.32.47.278
N042.05.25.821 E009.32.41.706
N042.05.05.964 E009.32.30.720
N042.04.54.082 E009.32.19.838
N042.04.42.200 E009.32.08.958
N042.04.22.422 E009.31.47.253
N042.03.54.673 E009.31.25.452
N042.03.34.860 E009.31.09.119
N042.03.19.032 E009.30.52.838
N042.03.07.189 E009.30.36.608
N042.02.55.346 E009.30.20.381
N042.02.39.556 E009.29.58.747
N042.02.23.765 E009.29.37.118
N042.02.07.975 E009.29.15.491
N042.01.56.132 E009.28.59.274
N042.01.40.305 E009.28.43.012
N042.01.40.341 E009.28.37.653
N042.01.16.583 E009.28.15.945
N042.01.00.757 E009.27.59.690
N042.00.44.966 E009.27.38.080
N042.00.25.157 E009.27.21.785
N042.00.09.365 E009.27.00.182
N041.59.53.505 E009.26.49.293
N041.59.33.628 E009.26.43.718
N041.59.17.734 E009.26.38.187
N041.58.57.858 E009.26.32.613
N041.58.41.999 E009.26.21.730
N041.58.26.107 E009.26.16.202
N041.58.14.231 E009.26.05.365
N041.57.54.391 E009.25.54.443
N041.57.34.620 E009.25.32.819
N041.57.22.778 E009.25.16.635
N041.57.10.934 E009.25.00.452
N041.56.55.077 E009.24.49.581
N041.56.39.187 E009.24.44.062
N041.56.19.283 E009.24.43.852
N041.55.59.380 E009.24.43.643
N041.55.39.478 E009.24.43.433
N041.55.19.577 E009.24.43.223
N041.55.03.656 E009.24.43.055
N041.54.47.802 E009.24.32.190
N041.54.27.935 E009.24.26.633
N041.54.16.028 E009.24.21.160
N041.53.56.193 E009.24.10.257
N041.53.36.327 E009.24.04.703
N041.53.16.493 E009.23.53.803
N041.53.00.607 E009.23.48.292
