D120E N045.50.16.930 E005.51.41.782
D120G N045.49.33.910 E005.53.23.881
D120R N043.31.42.600 E001.40.15.881
D121F N045.41.38.540 E005.12.25.150
D121J N045.39.42.638 E005.17.27.010
D121Y N045.31.15.560 E005.35.57.052
D122M N047.57.20.401 W001.27.39.982
D122O N048.30.15.019 E005.12.28.829
D122P N043.32.19.590 E001.37.13.501
D123N N043.43.23.531 E004.40.46.279
D123O N044.41.25.670 W000.25.38.309
D124C N048.37.33.600 E002.03.24.008
D124E N046.07.55.801 W000.59.50.669
D124H N049.24.51.390 E002.12.18.540
D124J N049.24.04.349 E002.14.06.158
D125A N048.38.47.530 E002.00.38.840
D125B N048.38.13.819 E002.01.54.188
D125C N045.31.21.540 E004.56.58.369
D125I N049.22.31.800 E002.17.29.400
D126M N043.47.01.140 W000.15.40.061
D126P N043.16.07.100 W000.12.28.598
D126R N043.30.37.321 E001.38.58.492
D127K N043.16.05.081 W000.12.30.640
D127M N043.46.43.849 W000.15.26.741
D127O N043.14.29.000 W000.09.23.699
D128E N048.55.59.340 E006.48.48.780
D129N N048.50.13.801 E006.59.16.580
D129Q N044.13.30.911 E002.47.40.279
D130D N044.21.38.790 E002.33.32.810
D130J N044.19.48.601 E002.36.53.438
D130L N048.36.24.530 E002.36.39.650
D131F N050.30.00.781 E003.11.56.641
D131I N046.03.43.070 E006.09.29.981
D131O N050.24.07.931 E003.22.23.081
D131W N043.23.03.091 E007.31.53.360
D134H N049.00.09.670 E002.10.49.541
D134T N048.10.54.070 E003.39.44.849
D134Y N048.07.30.270 E003.45.13.450
D135B N045.27.58.291 E005.28.13.120
D135P N043.29.45.172 E001.33.51.700
D136B N044.41.45.398 W000.50.15.742
D136G N043.31.09.149 E001.18.52.931
D136R N043.27.52.700 E001.35.45.481
D137M N041.36.11.948 E008.58.02.888
D137P N041.34.07.100 E009.00.26.240
D138K N042.36.43.009 E003.01.48.090
D138O N047.46.24.668 W003.55.18.862
D139K N042.36.35.550 E003.01.36.221
D139W N047.40.48.698 W003.47.22.081
D141J N048.19.35.400 E002.58.15.398
D141S N048.12.24.131 E003.06.57.989
D142K N043.37.33.758 E007.24.35.251
D142K N047.50.24.248 E001.55.18.142
D143E N043.23.55.331 W001.26.15.040
D143F N043.33.47.858 E007.13.29.302
D143H N043.34.27.401 E001.25.12.680
D143I N043.31.44.872 E007.15.27.400
D143L N049.01.01.250 W000.16.11.759
D143N N043.42.22.831 E001.03.34.549
D143O N043.28.33.240 E001.31.07.072
D143P N047.46.45.350 E001.59.27.290
D144C N048.55.59.858 E002.30.02.801
D144T N043.23.03.829 E007.28.57.428
D145Q N048.24.17.320 E005.07.59.149
D146B N043.24.19.912 E005.14.43.991
D146E N043.22.28.650 E005.16.22.958
D147B N041.54.31.979 E009.25.21.169
D147F N045.48.04.669 E003.37.48.079
D148I N042.26.36.920 E009.34.34.072
D149G N046.19.41.419 E004.05.28.309
D150I N042.26.27.802 E009.34.11.791
D150K N045.23.33.292 E005.00.44.201
D150Q N044.40.58.192 W000.21.29.329
D150Y N044.28.13.912 W000.26.02.490
D151C N044.58.27.970 E003.50.56.731
D151L N048.29.08.362 E002.07.55.250
D151R N043.25.14.869 E001.30.56.261
D153D N047.34.47.849 E007.32.09.290
D153K N047.28.10.931 E007.36.41.861
D153R N043.24.47.999 E001.29.48.001
D153S N043.24.47.999 E001.29.48.001
D154K N045.29.41.330 W000.11.49.970
D154R N043.24.47.002 E001.29.52.681
D154V N041.26.10.039 E008.58.32.272
D158P N043.31.13.789 E007.22.54.491
D158T N048.05.57.300 E003.29.08.441
D158U N048.18.39.600 E005.05.11.558
D158Y N048.01.19.610 E003.31.57.050
D159H N043.38.50.212 E007.18.58.349
D160K N048.34.26.108 E002.11.54.668
D160U N048.25.48.950 E002.16.45.091
D161Q N042.17.53.110 E009.35.24.230
D161S N043.23.49.391 E001.26.37.579
D162G N042.38.21.278 E002.54.54.119
D164D N045.32.43.778 E005.01.10.481
D165I N044.41.06.950 W000.40.04.440
D165L N043.29.42.500 E001.22.41.311
D165N N043.27.43.330 E001.23.25.001
D165O N041.31.19.279 E008.51.03.571
D165W N041.23.48.379 E008.53.21.278
D166I N043.13.54.289 E005.22.33.892
D166J N044.39.54.799 W000.39.52.610
D166Q N046.53.27.240 W001.30.18.000
D167L N043.19.52.079 E007.05.45.920
D167L N045.35.30.728 E003.15.05.080
D167O N043.18.39.859 E007.00.52.762
D167R N050.52.15.150 E001.28.03.101
D168B N043.52.43.280 E004.54.34.312
D168M N045.32.01.028 E005.09.16.801
D168Q N045.28.01.261 E005.10.03.050
D169G N048.28.42.712 W002.02.52.649
D170H N048.50.28.849 E002.29.26.801
D170N N048.44.59.849 E002.30.54.281
D170P N043.30.23.461 E007.18.19.379
D170R N043.28.24.071 E007.18.39.870
D171J N048.10.16.230 W003.33.22.421
D171O N048.05.21.728 W003.31.58.480
D171V N047.58.29.410 W003.30.01.418
D172T N048.04.36.919 E003.21.42.952
D172Y N047.59.39.811 E003.22.42.899
D173V N044.41.40.672 W000.39.35.078
D174G N045.37.45.581 E005.06.18.259
D174H N041.37.47.701 E008.47.12.469
D174I N045.35.46.061 E005.06.33.120
D174K N045.28.38.460 W000.16.59.390
D174Q N048.44.18.038 E002.32.41.471
D174U N049.30.46.951 E006.10.36.739
D175C N045.32.32.370 E005.53.19.162
D175K N043.40.37.531 E004.25.25.061
D176B N043.26.00.211 W001.30.24.638
D177N N045.57.59.159 W001.04.52.489
D178B N043.20.38.389 E005.19.38.071
D178D N043.18.45.990 E005.19.40.642
D178G N044.42.37.271 W000.42.55.440
D178S N044.31.07.709 W000.42.21.848
D178Z N047.53.43.109 W003.32.51.961
D180I N046.01.09.260 E005.59.33.619
D180I N048.51.04.381 E002.37.25.702
D180J N045.59.50.021 E005.59.22.808
D180L N046.44.17.599 E001.48.22.230
D180V N045.47.50.701 E005.58.44.220
D181I N049.04.38.280 E005.39.59.141
D181J N049.04.43.669 E005.39.59.429
D181Q N044.07.12.961 E002.29.13.751
D182H N049.05.43.951 E005.39.49.871
D182I N049.04.38.690 E005.39.44.680
D182L N048.12.38.452 E003.17.04.268
D182M N045.31.27.980 E005.04.46.549
D183F N046.58.36.098 E002.56.10.090
D183J N048.17.22.301 E002.47.53.570
D184D N045.44.33.788 E001.01.10.520
D185K N043.40.11.521 E004.22.44.951
D185L N043.07.57.590 E000.07.36.098
D185M N048.22.11.752 E005.55.05.239
D187M N045.31.51.622 E005.02.51.670
D187M N048.22.25.709 E005.54.27.259
D188J N048.27.27.479 E001.37.09.210
D188V N048.22.20.910 E002.18.41.861
D189M N044.11.22.520 E002.27.00.428
D190E N041.25.13.991 E009.03.39.301
D190J N048.56.02.231 E001.59.33.000
D192N N045.56.11.911 E005.55.23.131
D193H N043.31.51.251 E007.10.37.121
D194I N049.05.24.839 E005.37.04.912
D195C N043.20.01.579 E005.18.33.581
D195P N047.22.51.420 E007.23.10.162
D196M N045.32.14.150 E005.00.20.221
D197L N045.35.50.168 E003.06.15.030
D197O N041.32.15.090 E008.39.54.799
D197Q N041.30.11.340 E008.38.56.929
D197S N041.28.18.059 E008.38.04.009
D197V N041.25.28.132 E008.36.44.730
D198E N041.25.25.820 E009.02.43.901
D198G N041.24.01.181 E009.02.03.052
D199I N048.53.35.171 E001.08.54.600
D2 N041.49.10.538 E008.36.11.650
D200K N045.29.11.530 W000.23.52.012
D201A N043.09.00.090 W000.01.15.910
D202E N048.38.43.688 E002.20.17.380
D203J N044.40.24.589 W000.48.44.539
D203N N043.06.45.810 E000.01.28.499
D203O N046.55.44.720 W001.44.58.628
D204L N046.41.32.309 E001.37.46.351
D205G N049.27.15.390 E002.25.08.861
D205I N046.26.47.890 E000.12.30.571
D205J N049.23.39.700 E002.22.35.159
D206I N048.53.48.970 E001.07.16.342
D207G N048.53.31.160 E006.11.08.380
D207X N043.25.01.610 E006.59.48.221
D208B N045.51.09.878 E005.44.03.008
D208K N047.54.21.359 W001.51.55.361
D210I N046.26.40.531 E000.11.03.520
D210Z N043.23.18.550 E006.55.38.460
D211C N048.55.34.432 E002.24.39.071
D211M N046.31.26.551 E000.15.01.649
D212N N048.47.27.082 E006.31.25.601
D212O N046.56.47.440 W001.48.03.262
D212X N048.28.21.749 E007.46.05.099
D213E N046.48.14.378 E001.40.28.560
D213G N045.41.08.138 E001.00.54.968
D213J N044.41.13.560 W000.50.54.049
D213M N041.44.07.141 E008.37.59.621
D214K N043.14.18.499 E004.56.51.151
D214T N048.49.14.920 E001.45.18.202
D215E N048.42.02.290 E007.07.25.241
D215Q N044.10.13.199 E002.15.49.111
D216D N045.49.52.500 E003.29.56.659
D216M N043.17.31.582 W000.11.08.261
D216S N043.37.10.031 E000.36.20.531
D217I N046.27.19.120 E000.09.40.460
D217O N045.35.11.738 E000.53.41.438
D218P N041.33.57.308 E008.32.46.720
D219B N043.21.00.518 E005.17.41.258
D219U N048.31.59.250 E007.06.00.511
D220J N047.51.28.919 E001.35.44.509
D220T N047.43.49.930 E001.26.11.828
D221A N043.39.56.768 E007.13.35.569
D221S N043.26.22.549 E006.56.30.120
D221W N043.23.03.379 E006.52.20.888
D222E N049.19.36.091 E001.05.43.642
D222H N049.17.29.731 E001.03.07.139
D222M N048.48.31.820 E002.13.45.869
D222N N043.30.03.398 E007.00.54.601
D223A N043.40.03.832 E007.13.33.431
D223C N043.21.01.148 E005.02.21.221
D223D N049.02.30.250 E001.57.31.810
D223I N043.16.43.169 E004.56.40.819
D224S N041.33.00.151 E008.28.16.590
D226D N044.47.24.281 W000.46.13.570
D227C N048.28.22.080 E007.30.54.310
D227R N043.18.02.948 E001.11.03.199
D228E N045.36.20.549 W000.23.45.611
D228N N043.31.19.898 E001.04.05.099
D228P N046.52.45.700 E002.20.27.499
D228P N047.27.22.860 E007.11.24.630
D229C N043.21.14.900 E005.02.03.631
D229M N047.29.46.522 E007.15.04.241
D230C N045.37.30.490 W000.21.48.380
D230S N048.15.19.282 E002.26.45.010
D231J N044.43.18.901 W000.54.09.990
D231L N048.36.04.201 E002.09.20.099
D231M N048.36.01.328 E002.09.25.290
D232E N047.06.22.691 W001.42.41.659
D232M N047.01.16.129 W001.51.53.140
D232Q N046.59.10.270 W001.55.47.708
D234F N046.54.06.232 E003.04.54.451
D234K N046.56.46.439 E002.24.19.811
D234P N042.53.01.792 E005.51.51.869
D235B N049.04.21.270 E001.59.05.320
D235K N044.30.14.350 E002.57.05.738
D236B N048.58.05.858 E006.40.25.658
D236L N043.13.19.420 W000.04.08.339
D236M N046.56.28.889 E002.22.40.040
D236P N046.54.30.870 E002.18.26.662
D237E N045.26.40.949 E005.20.19.439
D237F N043.16.07.928 E003.09.30.190
D237M N044.16.49.339 E002.14.29.360
D238H N044.27.24.840 W001.17.26.380
D239F N046.00.43.409 E003.52.48.619
D239H N043.09.12.161 E006.26.44.520
D240J N045.39.38.722 E004.52.22.850
D240L N048.37.28.729 E002.07.50.261
D240O N046.34.55.510 E000.06.06.790
D240O N048.58.04.850 E001.42.47.851
D240Z N041.34.12.450 E008.15.42.919
D241I N041.41.56.339 E008.35.26.048
D241K N045.39.54.230 E004.52.31.069
D241O N048.40.57.608 E007.06.41.659
D241V N041.36.03.982 E008.20.26.160
D242D N041.28.24.640 E009.00.11.981
D242S N041.37.51.650 E008.23.42.410
D243E N045.37.23.509 W000.24.47.531
D243I N045.35.39.660 W000.29.36.650
D243P N043.33.40.630 E000.58.53.512
D244D N047.33.01.721 E007.26.52.051
D245K N041.41.55.090 E008.32.57.772
D246F N048.55.52.388 E002.18.26.590
D246J N048.54.16.751 E002.13.02.849
D246L N050.29.00.611 E002.48.54.112
D246Y N048.40.33.330 E002.26.47.062
D247L N048.53.34.980 E002.10.41.840
D247M N047.54.01.130 E001.27.32.918
D247Y N047.28.55.661 E006.55.33.532
D249D N047.57.35.302 E001.39.02.221
D249G N048.24.47.812 E002.38.50.809
D250D N048.42.19.040 E002.17.08.610
D250K N048.00.11.902 W001.59.47.551
D250N N043.35.59.320 E001.00.18.130
D251R N047.32.30.098 E007.05.24.731
D251V N046.10.56.939 E003.37.54.001
D252S N044.30.25.178 E002.44.34.170
D253D N047.44.27.611 W003.31.43.280
D253E N048.25.38.752 W004.30.47.711
D253F N048.56.43.300 E002.18.36.349
D253L N047.41.45.791 W003.43.16.000
D254D N048.42.39.179 E002.17.27.262
D254F N047.43.46.009 W003.34.53.108
D255A N048.31.24.262 W004.10.49.012
D257J N044.23.38.422 E002.12.33.491
D257T N049.06.25.301 E002.33.58.702
D258G N043.29.53.092 W001.14.20.519
D258J N049.09.02.092 E002.48.32.782
D259L N045.42.23.861 E004.46.44.940
D259M N045.42.23.861 E004.46.44.940
D260M N045.42.36.810 E004.46.34.759
D260U N042.58.38.431 E005.41.06.241
D261T N047.35.19.342 E007.00.40.489
D263O N041.28.45.941 E008.45.32.800
D263U N044.17.19.410 E002.07.45.952
D264H N041.45.29.650 E008.35.21.559
D265B N049.01.04.289 E002.27.44.129
D265C N043.27.43.531 W001.34.10.031
D265C N048.57.44.032 E002.23.44.588
D265E N041.53.39.818 E008.29.37.000
D265E N043.37.31.991 E002.06.00.551
D265F N048.59.27.290 E002.27.53.618
D265K N048.26.21.592 E002.32.11.371
D265L N048.26.18.319 E002.31.17.530
D265O N046.54.39.578 E001.26.10.702
D265Q N048.58.24.179 E002.11.07.109
D265W N048.57.51.541 E002.02.21.278
D265Y N048.57.38.981 E001.59.01.882
D266M N043.18.49.342 W000.08.18.701
D266W N045.43.30.050 E004.32.38.990
D267C N043.28.39.788 E001.36.49.219
D267J N044.49.04.732 W000.57.17.770
D267L N048.03.18.158 W002.02.11.720
D268C N043.22.54.779 E006.11.14.500
D268E N043.22.53.119 E006.09.11.110
D268G N043.22.50.030 E006.05.29.000
D268J N043.22.46.700 E006.01.38.680
D268L N043.22.43.979 E005.58.36.440
D268R N050.33.01.591 E002.37.19.178
D268Y N047.37.52.140 E006.53.00.352
D269G N043.28.28.819 W001.14.08.819
D270I N043.13.56.161 E005.27.36.698
D271J N048.27.29.851 E002.34.31.552
D271S N046.34.58.800 W000.09.21.769
D271Z N048.24.45.889 E002.38.21.851
D272C N050.33.49.180 E003.00.10.660
D272Q N047.39.04.921 E007.05.28.579
D272T N046.18.46.850 E003.37.54.001
D272T N048.27.58.730 E002.18.45.709
D273H N046.11.10.320 W001.23.40.538
D273I N046.18.10.559 E003.54.11.408
D273O N045.45.43.729 E004.44.24.050
D274C N044.49.45.660 E000.25.40.771
D274D N044.49.43.810 E000.25.57.140
D274J N043.23.49.481 E006.01.41.452
D274U N049.16.42.370 E001.58.54.149
D274V N049.16.43.889 E001.58.16.990
D275E N043.38.27.701 E002.05.07.181
D275H N048.26.57.800 W004.37.36.919
D275L N048.44.46.612 E001.30.41.731
D276G N043.23.50.230 E006.05.33.169
D276N N043.14.28.169 E001.58.52.612
D277O N044.52.58.519 E004.36.38.801
D278R N048.41.47.782 E001.33.31.972
D279H N048.27.33.098 W004.37.36.059
D279I N045.30.57.460 E005.13.10.690
D280B N048.47.14.590 E004.05.51.158
D280T N049.21.20.002 W000.10.59.999
D281B N048.51.01.260 E002.58.09.379
D281N N048.06.30.179 W002.04.37.942
D282F N048.40.31.120 E001.50.30.170
D282J N043.29.53.599 W001.44.06.202
D283B N048.36.59.288 E002.35.54.280
D283J N043.37.06.499 E003.45.07.538
D283K N043.57.03.308 W000.45.06.019
D283L N043.43.31.840 E001.02.27.791
D284I N048.06.09.950 W001.57.35.039
D284K N048.06.36.562 W002.00.29.632
D285V N049.05.41.179 E002.05.32.651
D286M N044.27.43.380 E002.11.48.098
D286T N048.44.44.290 E001.30.18.850
D288R N048.52.40.361 E003.43.01.999
D289K N043.38.26.981 E003.44.14.888
D289N N048.08.21.502 W002.03.57.240
D289V N041.53.42.248 E008.18.47.880
D290H N042.37.30.698 E009.18.30.110
D290O N048.24.18.608 W003.57.41.501
D290V N048.57.45.799 E002.29.15.911
D290Y N044.17.28.990 E004.19.35.951
D291H N045.47.42.281 E004.54.53.190
D291K N049.14.10.000 W000.43.13.930
D291R N047.10.12.000 E002.12.36.000
D292G N048.40.39.608 E004.44.14.420
D293C N043.36.50.810 E001.09.22.921
D293D N045.30.45.601 E005.21.47.779
D293E N048.40.15.820 E004.46.28.481
D294S N044.59.00.560 E004.33.30.668
D295B N049.00.08.971 E006.39.58.208
D295C N049.00.37.840 E006.38.28.079
D296U N048.52.54.322 E001.54.40.252
D297E N049.24.02.632 E000.02.51.979
D297W N047.19.52.331 W002.07.01.060
D298C N045.23.15.839 E005.05.16.390
D298D N049.24.02.689 E000.02.51.911
D298K N049.23.29.260 E000.04.09.401
D298P N047.18.39.848 E007.33.59.490
D299K N044.29.32.302 E002.15.49.781
D300L N048.49.59.070 E002.07.07.961
D300P N048.51.27.338 E002.02.23.500
D300Q N048.51.51.952 E002.02.08.902
D300X N048.55.43.640 E001.51.52.031
D301G N043.16.36.559 E006.28.33.740
D301K N043.37.22.930 E004.42.46.350
D301M N043.41.34.480 E003.43.17.242
D301R N043.44.12.548 E003.37.25.651
D301T N045.55.17.069 E004.41.08.318
D303F N048.22.57.112 W003.43.56.600
D303L N049.33.04.000 E001.53.21.001
D303P N048.27.55.282 W003.56.58.150
D304J N043.46.25.979 E001.07.08.749
D305I N043.36.56.711 E004.45.20.509
D305J N044.55.20.528 W000.54.47.729
D305K N049.33.06.001 E001.53.23.201
D305X N044.00.09.079 E003.58.17.389
D306B N043.23.44.689 W000.26.54.089
D306C N043.23.58.290 W000.27.20.390
D306M N044.31.45.311 E002.14.29.332
D306S N041.57.54.320 E008.26.24.590
D309M N043.59.33.029 E004.10.57.158
D310I N044.14.08.210 E004.42.22.410
D310I N048.49.46.391 E002.12.36.259
D311D N048.48.01.339 E002.01.05.329
D311E N048.48.18.410 E002.00.46.069
D311H N048.50.02.569 E001.57.25.880
D311L N043.48.33.160 E001.05.53.588
D311N N048.54.33.581 E001.49.48.871
D311O N048.54.43.070 E001.49.32.189
D311T N048.58.16.309 E001.43.16.540
D312E N048.50.10.270 E004.03.26.539
D313A N043.28.25.291 E005.09.44.611
D313B N043.27.32.479 E005.10.59.830
D313H N045.50.33.590 E004.56.47.490
D313K N043.42.20.120 E003.47.34.469
D313L N043.49.01.448 E001.06.27.990
D313L N048.32.33.202 E003.04.31.890
D313R N043.37.59.182 E004.56.02.738
D313W N047.24.56.750 W002.02.00.139
D314B N041.55.39.299 E008.34.29.482
D314C N043.27.26.521 E005.10.51.910
D314D N048.53.22.520 E002.56.21.620
D314H N044.55.14.189 W000.51.27.889
D314R N043.38.03.059 E004.56.06.850
D315K N048.54.45.720 E003.57.13.961
D316W N043.39.25.790 E004.57.58.720
D316Y N049.16.02.449 E002.01.19.481
D317E N048.47.12.430 E002.18.35.258
D318B N044.44.39.070 W000.54.07.970
D319H N043.39.35.611 E003.53.41.302
D319T N049.27.53.752 W002.23.36.121
D319X N044.04.12.680 E004.03.30.470
D320T N049.02.03.041 E003.50.04.988
D321L N043.37.11.039 W001.41.14.129
D321L N043.42.32.670 E002.07.10.020
D321S N043.34.00.001 W000.35.24.000
D322W N043.40.59.110 E005.00.30.661
D324L N043.50.27.820 E001.08.40.589
D327E N046.28.50.171 E003.57.10.120
D327L N047.48.14.540 E007.20.48.091
D327U N043.40.26.090 E005.04.15.161
D328N N043.39.44.010 W001.41.07.271
D328O N049.11.26.009 E002.14.57.001
D329E N049.02.46.680 E002.23.13.740
D329K N048.13.28.312 W001.53.13.060
D329S N042.02.32.078 E008.34.28.841
D330C N048.29.56.551 E002.46.32.470
D330E N043.39.03.622 E003.55.06.578
D330J N043.43.25.039 E003.51.43.639
D330M N043.46.01.852 E003.49.41.660
D331V N049.05.56.749 E003.53.21.160
D332I N046.19.37.121 W001.12.52.999
D332N N046.23.46.500 W001.16.08.749
D332Q N047.18.43.628 E002.25.48.839
D332T N048.45.05.990 E002.34.18.790
D333B N047.37.54.059 E007.30.00.410
D333J N045.42.23.731 E004.46.43.900
D333P N047.17.43.012 E002.27.04.838
D333P N049.13.32.840 E006.32.16.390
D333U N045.47.50.251 E005.13.26.170
D334L N043.51.32.350 E001.11.03.509
D335C N047.11.53.880 W001.38.22.988
D335O N049.12.56.171 E006.33.53.330
D335W N044.01.38.190 E001.04.58.552
D335W N047.30.18.202 W001.51.37.912
D335Y N049.22.06.110 E006.27.48.449
D336G N049.36.10.361 E001.57.13.658
D336L N043.51.48.629 E001.11.50.489
D336L N048.38.17.408 E002.41.26.542
D339A N045.54.13.511 E003.32.31.751
D339O N043.49.53.400 E004.59.40.189
D341F N043.28.20.809 E005.17.02.411
D341J N049.08.41.269 E006.38.16.012
D341Q N048.43.12.889 E002.40.32.189
D343D N046.07.36.322 E003.58.17.029
D344F N048.44.57.671 E001.57.00.389
D344V N044.41.11.260 E002.28.18.530
D345J N044.59.16.451 W000.46.54.811
D345L N045.01.12.320 W000.47.38.710
D346F N045.35.22.672 E005.24.21.431
D346G N045.35.22.672 E005.24.21.431
D346I N044.58.02.060 W000.46.13.390
D347M N044.36.51.300 E002.24.47.401
D348C N045.45.30.190 E005.05.03.638
D348M N044.06.25.801 E004.50.51.799
D348P N045.55.13.102 W000.23.27.802
D349A N043.46.32.632 E004.24.54.090
D349O N047.24.18.900 W001.41.22.178
D350A N048.46.15.308 E002.05.50.291
D351H N048.58.40.321 E002.58.54.491
D351L N043.52.41.768 E001.15.55.350
D351L N045.59.07.580 E003.09.07.178
D351Q N049.06.57.661 E002.56.54.161
D351S N046.06.03.280 E003.07.42.290
D352C N045.45.31.720 E005.05.19.691
D352D N045.48.53.960 E005.04.42.190
D352G N045.51.58.309 E005.04.07.320
D352P N046.51.23.198 E000.14.34.552
D355B N045.46.29.989 E005.04.56.921
D355U N048.29.46.612 E002.12.39.229
D356J N047.19.35.918 W001.38.05.780
D357J N042.04.15.200 E009.24.06.271
D357J N043.47.01.838 E005.05.40.240
D357J N045.48.35.291 E005.52.02.719
D357L N042.06.15.232 E009.24.03.308
D358B N042.34.11.359 E008.47.34.901
D358D N042.36.11.401 E008.47.34.901
D358E N047.14.50.521 W001.37.10.661
D358E N048.40.09.160 W002.05.20.080
D358G N045.46.28.049 W000.19.02.539
D358J N045.49.21.900 W000.19.11.240
D358L N047.21.55.721 W001.37.43.511
D358M N045.52.57.720 W000.19.22.058
D358O N047.24.37.411 W001.37.56.050
DAMLO N047.23.44.999 W001.41.12.998
DANAR N048.04.04.001 E006.03.13.000
DANBO N045.55.18.001 E005.03.31.000
DE04L N043.40.08.879 E007.13.40.321
DE04R N043.40.08.591 E007.13.59.459
DE08R N048.59.41.561 E002.36.08.759
DE09L N049.01.36.098 E002.33.42.080
DE22L N043.38.35.858 E007.11.51.922
DE22R N043.38.57.329 E007.12.01.940
DE26 N050.33.44.251 E003.04.43.990
DE26L N048.59.34.490 E002.33.56.380
DE27R N049.01.28.988 E002.31.29.611
DEFAY N048.25.06.560 E005.07.07.658
DEGAX N046.03.55.400 W000.54.39.701
DEGEX N047.44.38.000 W003.09.24.001
DEGOL N043.46.50.002 E002.51.07.999
DEGUK N044.06.29.999 E000.43.50.999
DEKOD N048.16.59.999 E002.06.00.000
DEKOR N049.00.25.999 W005.55.59.002
DELOG N044.19.44.000 W003.59.15.000
DELOM N050.18.52.999 E004.05.22.999
DELUG N047.47.12.098 E007.23.30.401
DEMOM N049.32.53.200 W000.07.50.999
DENEL N048.21.55.001 E007.53.03.001
DENIN N050.22.12.000 E003.25.48.000
DENTA N041.40.31.001 E008.20.52.001
DEPES N044.07.23.999 E002.09.51.998
DEPOM N047.19.04.001 E002.10.45.001
DEPUL N045.55.30.000 E005.29.39.998
DER02 N043.11.28.680 E000.00.00.248
DER03 N046.35.52.289 E000.18.56.740
DER07 N047.59.29.558 E001.46.32.480
DER08 N050.34.06.449 E003.07.20.032
DER12 N049.26.46.342 E002.07.54.250
DER17 N043.32.26.408 E006.57.07.729
DER17 N048.18.53.089 E004.01.03.911
DER20 N043.09.57.409 W000.00.45.968
DER21 N046.34.46.628 E000.18.00.421
DER21 N046.50.58.499 E001.43.05.020
DER22 N048.58.10.492 E006.14.08.722
DER25 N047.18.32.800 W002.09.51.941
DER25 N047.59.02.080 E001.44.44.020
DER25 N048.45.04.342 E002.05.55.410
DER27 N046.10.46.819 W001.12.39.629
DER29 N044.49.53.641 W000.43.45.271
DER30 N049.27.29.920 E002.06.13.860
DEROL N048.40.39.400 E002.06.56.099
DESAB N045.49.49.001 W002.57.33.001
DETUN N047.04.17.000 E004.38.52.001
DETUR N048.56.21.001 E000.57.11.002
DEVAL N050.51.24.998 E001.28.00.001
DEVDI N047.44.20.000 E007.32.52.001
DEVIM N049.27.00.601 E003.37.55.999
DEVRO N047.29.44.002 E000.44.19.000
DEXEV N046.58.50.498 E002.10.37.402
DH182 N043.56.07.901 E000.36.34.700
DH184 N043.50.53.498 E000.40.59.999
DH190 N043.37.32.099 E000.35.41.201
DH192 N043.47.12.599 E000.43.09.700
DH362 N043.36.34.499 E000.41.15.799
DH364 N043.31.22.501 E000.40.41.700
DIBAG N045.47.21.998 E000.47.15.000
DIBER N042.04.46.999 E004.24.54.000
DIBES N047.30.27.000 E001.06.16.999
DIBEX N047.53.25.001 E006.02.46.000
DIBOT N048.36.39.802 E007.11.44.801
DIDAK N048.15.34.999 W000.15.00.000
DIDGO N048.07.31.800 E004.02.55.500
DIDOR N049.18.49.000 E003.16.54.998
DIDOS N048.39.11.999 E002.26.44.700
DIDRU N046.10.54.001 E000.01.52.000
DIFOD N048.54.59.000 E002.13.23.002
DIGPO N043.30.55.501 E000.18.01.901
DIKEL N041.32.53.002 E009.06.49.000
DIKOL N049.08.15.000 E004.02.57.001
DIKRO N049.35.04.999 W001.06.38.999
DILAB N048.02.42.000 E005.48.15.001
DILRA N045.51.00.000 W001.13.32.002
DIMAD N043.18.04.298 E007.16.40.829
DIMAL N050.29.33.000 E001.21.59.000
DINAN N049.49.54.998 E005.19.53.000
DINIG N046.29.43.001 E005.53.26.002
DINIP N048.52.54.401 W001.50.44.300
DINOG N048.40.11.201 W001.44.49.499
DINOX N046.40.00.001 E006.07.10.999
DINVI N048.49.25.100 W001.59.29.198
DIPER N050.20.44.999 E002.03.41.000
DIPIR N046.40.09.001 E005.35.35.002
DIPKA N051.02.30.199 E002.11.00.899
DIRAX N044.33.07.700 W000.27.15.800
DIRBA N046.00.00.259 E004.30.09.360
DIRGO N048.50.05.201 W002.07.02.798
DIRMO N047.05.21.001 E002.11.31.999
DISAK N048.07.59.999 E002.07.54.001
DISIS N043.32.30.998 E000.12.52.999
DITAL N048.44.40.999 E000.53.21.001
DITEV N044.29.01.201 E002.54.09.299
DIVDA N047.57.33.001 E003.48.31.000
DIVED N049.13.08.000 E006.42.47.999
DIVKO N043.03.22.201 E004.46.36.901
DIVOK N048.36.02.599 W003.47.46.500
DIVON N049.34.01.600 E001.51.06.998
DIVUL N043.18.06.998 E007.37.17.000
DIXAD N046.52.12.000 W001.34.59.999
DJL30 N046.56.43.260 E005.39.10.372
DJL30 N047.37.13.001 E004.33.23.000
DJL32 N047.41.02.000 E004.37.36.001
DJL33 N047.45.32.000 E004.42.36.000
DJL63 N048.05.56.378 E004.08.34.559
DN300 N045.55.31.800 W001.03.46.800
DN301 N045.50.54.701 W000.41.01.298
DN302 N045.45.38.700 W000.40.00.001
DN303 N045.52.58.199 W000.45.35.600
DOBEG N048.36.09.202 E007.24.04.799
DOBIK N048.36.49.799 E003.23.13.600
DOBIM N042.57.14.000 E009.45.00.000
DODIM N049.15.45.601 E000.27.17.100
DODOM N043.20.30.998 E000.56.03.998
DOGOV N046.56.12.401 W001.46.29.100
DOKAR N042.30.02.999 E009.45.00.000
